Column1;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column119;Column120;Column121;Column126;Column128
6;1;2;5;19;53;45;43;35;36;22;71;0;0;18;8;12;37;83;91;82;2;21;26;23;11;1;24;3;44;45;65;14;74;8;25;34;5;22;57;31;58;59;53;45;47;47;65;13;18;2;31;2;46;49;49;59;45;42;38;42;58;46;56;51;53;36;81;48;55;71;0;4;58;59;23;35;6;41;21;18;19;22;31;33;37;34;72;61;36;2;0;41;42;36;45;72;5;9;2;0;37
6;1;4;25;1;91;27;9;15;42;19;26;5;1;92;71;31;76;21;9;33;96;1;1;6;34;86;98;1;9;2;4;93;8;78;46;44;7;98;56;63;54;56;28;8;82;89;73;51;53;0;6;2;32;31;35;36;18;15;16;15;85;5;7;6;28;37;19;6;6;53;5;4;83;55;1;25;35;2;1;1;1;1;99;1;1;1;28;66;14;0;0;24;44;56;73;66;1;68;5;0;14
37;1;7;42;48;61;4;1;43;48;32;47;9;1;24;51;23;31;55;44;45;26;26;3;2;23;3;34;7;37;59;66;24;31;5;84;23;77;31;62;38;62;65;44;42;38;38;43;56;58;6;48;0;26;33;55;58;2;2;3;3;97;3;22;21;44;43;46;48;16;55;0;6;8;49;23;4;52;36;13;9;1;13;12;18;23;23;35;32;4;5;3;3;77;59;8;76;9;15;5;0;61
34;1;1;43;7;86;24;5;4;58;39;24;3;93;74;84;25;75;21;9;31;74;78;8;45;11;42;51;0;8;15;15;71;21;73;39;4;13;71;28;52;32;31;4;81;82;86;48;9;24;0;11;1;27;42;45;45;21;29;28;26;79;1;16;16;4;41;31;81;5;47;5;2;76;79;14;14;85;4;6;65;75;83;91;94;1;93;39;81;47;0;0;33;44;4;57;53;7;6;31;0;3
34;1;5;59;23;39;9;1;45;55;37;45;7;1;28;51;16;32;55;5;45;28;21;24;27;16;31;32;6;4;1;89;11;75;47;76;28;1;17;49;61;55;55;72;42;4;33;37;58;58;6;67;7;39;5;57;61;69;77;8;78;0;1;62;56;63;62;66;24;52;67;0;4;8;27;39;57;17;59;97;3;3;29;41;44;49;46;6;66;97;1;0;75;44;57;75;63;1;73;28;1;5
36;1;0;39;1;97;3;1;39;47;29;52;0;0;22;37;22;45;61;34;57;23;22;21;32;11;78;46;1;25;24;4;24;23;43;53;5;6;32;52;4;5;53;49;59;62;51;68;5;56;1;21;0;14;1;9;7;2;1;1;1;94;5;2;18;4;52;25;56;6;49;5;1;83;5;15;58;0;45;7;1;1;11;22;24;24;23;53;44;69;0;0;5;92;64;75;89;6;4;6;0;5
29;1;4;57;5;91;22;2;46;38;25;25;6;1;91;75;47;88;28;3;37;9;79;78;64;26;47;1;1;4;1;9;88;7;6;46;46;4;86;16;31;19;18;57;95;96;91;9;21;25;0;4;1;44;42;41;43;18;15;14;13;88;4;18;2;59;68;17;85;2;25;1;5;75;77;2;26;81;1;3;45;44;45;61;58;69;61;39;3;1;0;0;17;49;52;51;36;9;11;2;0;4
6;1;5;46;2;88;2;17;35;4;24;36;0;0;48;62;3;56;4;22;54;48;41;41;36;36;34;39;2;1;15;22;39;2;66;26;39;33;47;54;38;6;59;49;69;73;82;53;57;6;1;9;3;31;3;34;35;19;16;17;16;81;14;24;22;49;5;46;61;14;4;5;2;91;61;6;28;67;6;13;55;53;52;59;63;76;64;6;68;22;4;6;26;61;46;53;79;3;29;24;0;21
19;1;4;58;2;96;9;1;95;83;91;32;5;1;27;62;6;65;43;19;53;35;24;23;23;9;21;2;4;44;14;18;51;29;49;31;72;28;45;2;7;22;22;39;69;76;77;67;51;56;1;17;1;59;6;73;65;11;9;1;9;94;4;11;13;4;47;31;6;6;48;5;2;9;56;14;49;44;8;9;1;9;9;17;19;19;17;62;4;25;0;0;7;81;41;4;77;8;1;2;0;5
9;1;2;49;1;98;5;3;37;32;2;3;0;9;73;77;19;79;32;6;36;7;67;65;69;44;4;79;0;6;7;12;71;18;72;4;62;19;73;32;32;35;35;49;86;89;89;81;6;58;0;4;1;42;32;34;31;13;8;8;7;93;3;15;17;53;56;27;88;3;29;5;3;7;84;9;95;65;2;0;59;61;62;61;63;79;69;49;53;44;0;0;12;64;74;81;73;14;3;6;0;2
9;1;8;39;8;85;4;25;33;48;27;47;9;1;41;57;12;54;52;3;57;41;36;37;3;25;18;3;4;18;37;47;24;3;58;57;39;48;33;49;46;53;53;44;56;57;61;53;62;63;3;27;2;21;27;28;34;9;1;9;1;66;22;18;16;41;45;37;54;11;58;0;8;75;52;13;39;38;24;34;4;36;33;32;4;46;42;51;61;53;2;1;18;68;62;79;75;7;21;4;44;14
25;1;2;21;2;97;2;2;21;26;16;1;3;99;26;12;15;57;92;33;1;29;34;33;11;17;16;26;2;24;8;22;35;51;21;12;34;27;36;36;29;45;43;19;44;55;51;4;44;54;1;15;1;33;31;3;3;12;1;9;8;88;4;1;9;23;19;32;66;5;58;0;34;0;69;2;74;65;6;5;4;37;36;5;58;61;65;9;65;58;1;0;15;7;58;67;69;7;7;5;0;18
40;1;2;41;21;72;11;5;46;48;31;38;4;1;23;55;16;4;44;27;8;22;2;22;15;14;18;3;3;39;18;39;14;51;47;3;24;51;25;61;28;68;68;44;53;53;55;54;53;63;2;31;0;12;13;17;23;2;2;3;3;92;6;19;19;45;39;57;58;18;46;5;8;37;62;1;73;52;29;47;6;5;4;18;2;22;23;55;18;24;0;0;8;65;65;82;78;2;26;2;0;12
48;1;8;43;82;22;29;15;41;43;26;57;9;99;11;26;18;29;67;56;53;14;15;25;18;11;1;23;15;75;57;61;14;89;19;39;4;54;22;67;39;65;68;56;36;38;37;4;48;4;5;32;3;3;31;4;5;14;13;15;18;74;22;45;4;46;45;47;57;3;63;0;18;44;58;61;78;35;56;45;1;1;2;5;13;14;16;52;25;47;1;0;2;65;71;86;84;22;6;6;57;68
8;1;14;4;4;74;4;73;42;43;29;52;16;1;15;3;16;34;58;61;75;16;17;18;18;12;22;25;19;57;42;46;21;62;23;28;57;45;34;69;39;64;69;45;42;44;36;45;37;38;7;3;1;32;32;34;33;5;4;4;4;69;11;24;22;4;41;4;58;17;56;0;13;76;58;63;67;38;38;17;7;7;7;11;16;17;14;59;42;36;5;13;6;7;62;79;78;1;23;6;31;7
8;1;34;35;22;73;23;12;37;52;28;19;35;1;36;78;29;48;19;17;41;36;35;36;29;18;24;41;15;19;8;14;42;26;77;19;34;26;44;69;4;76;76;45;56;61;64;55;67;72;1;25;8;34;37;44;49;13;13;14;14;86;9;17;15;38;45;32;53;13;57;0;57;55;5;21;43;79;17;1;18;16;14;32;33;39;33;4;54;24;3;0;16;29;34;3;38;39;14;23;61;75
36;1;29;42;27;64;18;31;33;45;28;55;3;1;41;48;12;49;58;44;54;43;42;47;29;14;42;33;19;28;38;45;34;4;44;26;55;3;46;33;54;41;39;52;47;46;51;45;22;24;19;5;25;29;36;43;44;41;44;49;46;47;37;35;31;44;51;43;3;31;72;0;18;84;29;24;55;27;33;41;6;61;59;39;44;54;41;44;56;69;15;2;6;68;81;77;81;5;87;1;61;3
49;1;9;43;5;81;11;22;47;54;38;47;1;1;2;44;22;42;53;47;62;22;19;2;19;12;21;24;9;44;26;43;25;54;41;41;31;5;35;74;39;64;71;54;51;56;55;59;57;56;3;21;2;36;43;46;54;1;1;1;11;82;11;46;39;44;48;4;51;21;6;0;16;55;5;1;59;29;35;24;9;8;8;13;18;2;17;39;39;32;12;14;11;66;54;67;63;7;2;16;0;24
48;1;0;42;21;65;4;28;44;42;3;65;0;0;15;29;88;39;76;28;38;17;15;18;1;17;15;22;2;52;69;69;18;33;32;27;85;51;28;56;36;43;5;45;65;57;64;6;76;78;0;16;0;0;25;52;51;0;3;6;5;79;11;28;24;37;35;43;59;21;6;0;4;37;61;42;76;38;67;9;2;3;5;7;11;13;16;41;32;61;0;0;5;82;64;69;88;2;12;2;0;1
39;1;1;52;0;1;1;1;38;31;21;52;2;81;4;48;5;64;6;2;8;39;35;33;0;12;0;39;0;9;1;19;43;23;43;34;55;28;55;13;24;8;1;51;96;95;95;74;4;41;0;4;0;18;13;11;17;3;2;1;2;89;3;17;2;58;58;26;95;3;13;5;0;96;93;8;68;4;6;9;15;14;16;24;24;24;25;27;41;35;0;0;6;82;86;92;87;6;5;0;0;0
46;1;0;65;1;91;9;2;1;1;1;2;0;0;8;73;9;55;3;18;21;19;11;11;23;6;11;12;2;82;23;21;72;43;42;3;1;2;59;15;1;22;19;39;54;63;73;44;57;6;0;27;0;1;1;95;85;16;11;9;7;95;4;19;14;3;47;22;39;11;59;0;1;84;33;5;47;54;24;0;9;8;8;12;15;16;12;89;41;28;0;0;5;58;12;0;33;1;27;0;0;3
29;1;0;36;4;93;1;1;34;38;23;69;0;0;14;31;42;45;73;27;44;16;19;19;28;16;6;2;1;31;45;53;18;32;32;78;24;81;27;51;3;51;53;38;66;66;67;49;5;53;0;4;0;45;37;6;62;6;4;6;6;97;3;2;18;32;31;37;66;9;51;5;2;64;67;4;6;21;56;13;3;3;3;9;11;11;12;23;22;24;0;0;5;68;59;77;74;2;14;1;0;6
4;1;2;34;0;97;3;7;24;25;14;88;0;0;28;24;11;55;82;16;98;26;32;31;29;17;13;27;2;2;17;35;2;15;3;25;21;36;27;49;13;42;47;2;7;69;8;6;64;62;0;6;1;12;12;14;12;4;3;3;3;91;6;12;13;35;31;44;68;12;46;5;15;0;7;1;28;83;21;14;18;17;18;34;34;41;36;48;55;18;0;0;13;2;3;23;0;12;5;2;0;8
6;1;2;4;2;91;26;9;13;23;13;1;4;1;35;0;27;78;1;16;1;55;71;68;54;26;68;65;1;11;14;22;51;12;21;37;56;12;78;54;35;44;5;14;76;79;76;67;32;51;0;4;2;27;27;29;27;18;16;16;14;84;7;4;2;4;0;19;69;6;83;0;5;72;73;1;43;54;3;0;9;98;97;76;81;1;78;38;54;25;0;0;29;33;62;49;7;3;18;6;0;1
41;1;0;37;0;96;5;4;39;42;26;61;0;0;15;26;26;44;67;49;63;16;17;16;17;12;27;3;2;49;32;48;13;71;29;65;44;69;28;62;28;63;65;4;52;56;39;56;52;51;1;29;0;9;7;6;5;2;1;1;1;94;2;24;22;39;37;44;47;16;56;0;1;82;49;1;46;52;38;0;7;5;5;17;19;19;19;48;54;6;0;0;7;49;44;62;57;1;19;1;0;27
6;1;4;34;1;89;6;2;32;32;18;79;5;1;26;12;17;51;83;43;77;31;31;3;36;23;4;33;2;19;27;45;18;3;25;18;41;39;35;51;2;49;52;4;67;68;57;72;4;36;1;13;2;16;16;24;32;8;7;1;12;82;11;25;23;37;3;55;69;2;68;0;5;74;74;6;36;58;15;16;27;29;31;38;4;45;4;73;62;42;3;0;21;47;46;59;78;8;1;1;0;15
12;1;2;3;2;79;9;31;22;47;26;37;0;0;27;62;28;42;32;24;39;26;36;37;24;4;32;48;2;27;32;34;33;12;72;2;22;19;35;84;59;73;8;38;66;66;73;64;66;78;1;16;2;3;29;33;37;2;17;17;17;64;23;16;12;29;24;39;22;25;74;0;9;37;27;14;24;38;51;7;31;36;39;48;53;67;51;76;8;37;0;26;27;28;31;24;3;1;38;9;0;63
28;1;2;58;33;72;5;1;58;59;44;24;3;1;41;79;33;49;29;17;43;42;33;37;17;0;37;32;2;24;15;21;62;16;69;19;67;19;59;29;44;43;39;55;66;68;65;61;57;73;1;32;0;94;94;77;7;12;1;8;6;95;2;18;19;56;62;42;66;14;34;5;2;8;62;7;32;77;16;21;16;14;14;29;28;28;3;45;25;31;0;0;5;73;46;59;66;7;8;1;0;5
44;1;0;45;1;97;8;1;39;34;24;36;1;66;65;62;8;74;43;22;54;71;72;7;28;86;68;49;0;11;9;15;72;21;57;39;51;14;71;33;36;3;32;52;81;87;73;86;11;25;0;11;0;13;2;19;24;4;5;5;6;89;4;15;15;48;6;12;8;3;33;5;1;84;7;21;48;54;5;28;51;61;69;33;44;53;41;6;54;43;0;0;13;54;63;54;52;5;6;1;0;3
41;1;0;49;1;94;14;4;47;42;27;4;2;1;34;59;7;59;46;11;54;35;31;3;0;27;3;41;0;9;13;23;3;18;57;32;41;39;41;48;33;59;57;49;65;69;81;74;59;75;0;3;0;33;37;34;29;8;8;7;5;93;4;23;23;52;52;49;68;1;41;5;0;96;67;11;37;63;12;35;15;14;13;33;32;32;31;4;32;53;0;0;1;52;56;68;72;0;35;2;0;12
6;1;4;47;5;84;29;16;48;62;44;22;6;1;4;72;33;44;29;29;38;41;33;32;38;33;28;43;3;22;12;19;34;31;69;28;27;32;35;56;51;68;65;51;62;66;76;55;52;61;1;12;2;42;44;44;45;26;24;21;2;81;11;25;22;49;54;46;47;18;52;5;3;88;46;2;13;81;7;37;49;47;46;67;62;71;62;73;87;33;1;0;25;59;23;37;68;2;47;16;0;4
25;1;7;34;8;84;32;5;28;53;32;49;9;1;37;53;19;48;54;31;49;42;37;36;36;18;26;45;4;19;24;37;31;49;56;3;45;33;45;34;63;4;39;48;58;62;71;62;53;5;3;28;5;46;5;55;6;44;42;42;42;73;2;26;2;36;56;26;36;12;68;0;7;79;29;16;31;0;1;15;44;41;37;45;55;65;57;51;51;64;7;1;4;77;65;72;75;1;89;1;35;37
6;1;3;32;3;82;27;9;38;45;29;48;0;0;17;32;16;46;56;77;59;22;27;28;17;11;19;32;4;49;23;35;28;56;34;26;51;38;36;83;46;82;86;4;41;46;53;33;38;39;1;16;1;25;23;34;48;1;8;1;14;88;13;26;2;32;31;36;37;23;67;0;3;79;39;43;38;21;27;57;18;17;17;24;27;3;25;71;46;26;1;6;16;61;44;61;72;3;24;6;0;45
19;1;6;63;5;85;42;3;1;1;1;18;0;0;21;76;1;73;19;13;23;33;21;22;16;2;17;19;8;64;7;5;89;23;51;8;1;18;65;9;1;16;12;33;79;82;78;69;52;6;1;12;3;1;1;1;99;84;7;59;47;83;9;1;8;32;42;3;32;14;64;0;2;92;3;22;32;54;9;18;15;14;14;25;29;31;26;7;25;19;1;0;27;59;12;0;36;6;2;45;0;4
9;1;1;6;3;97;2;2;41;43;3;39;1;63;61;75;22;63;46;17;58;56;44;43;51;0;34;1;0;3;21;36;24;35;65;64;3;47;35;23;36;23;24;58;87;84;91;68;66;68;0;7;0;4;3;5;1;1;1;2;3;83;4;22;25;64;65;31;93;4;22;5;1;83;9;0;8;48;0;13;41;38;36;25;43;58;55;35;53;32;0;0;16;83;86;93;94;6;6;2;0;9
33;1;14;34;2;96;7;4;36;56;35;43;16;1;33;6;17;51;46;27;4;37;34;33;25;15;29;34;8;23;4;43;3;45;59;41;36;42;37;56;5;54;57;41;57;59;57;51;69;73;5;24;4;37;38;39;36;18;16;15;12;68;11;15;13;34;47;29;37;7;65;0;21;63;33;16;27;29;35;22;3;28;26;41;42;46;43;49;59;69;9;0;2;61;5;64;59;9;25;8;44;9
40;1;11;47;38;56;2;12;48;59;39;27;13;1;21;66;35;32;32;32;68;19;19;22;2;11;17;31;11;42;19;31;29;61;47;19;53;37;44;53;29;61;6;49;59;58;59;49;41;45;4;25;3;26;32;33;36;11;11;11;11;82;7;22;22;49;48;51;47;2;48;5;27;38;49;23;53;58;5;45;9;9;9;2;22;23;23;51;46;29;4;0;17;36;36;43;18;15;13;0;7;39
34;1;0;27;5;9;16;8;25;45;26;59;2;1;34;54;29;49;54;21;58;38;39;37;59;42;42;54;0;12;51;53;24;52;51;63;19;51;35;41;46;38;41;37;72;72;86;57;17;52;0;13;2;39;44;46;5;66;64;61;62;35;56;16;13;3;43;27;3;12;79;0;1;85;27;0;64;35;7;44;53;51;49;42;49;53;47;25;6;96;0;0;72;62;77;77;79;0;9;36;0;2
12;1;18;26;17;82;8;22;25;33;2;76;19;1;26;31;13;49;74;24;42;3;38;4;19;26;31;36;12;28;29;47;24;37;37;2;35;3;37;67;36;57;64;34;54;54;59;53;62;59;6;23;14;32;33;39;45;4;36;39;41;63;21;22;18;28;31;25;6;27;78;0;55;29;58;13;39;56;24;18;17;17;19;4;39;49;41;74;56;47;5;22;53;16;5;59;52;8;37;11;1;34
48;1;24;4;12;74;11;27;41;47;29;38;25;1;22;56;47;38;42;26;34;24;26;29;17;16;2;23;24;44;29;41;27;42;52;25;42;4;35;63;27;65;66;49;62;62;63;6;51;52;7;2;4;4;49;56;68;12;12;13;14;77;16;26;24;42;45;4;56;23;53;5;4;55;55;27;55;48;54;22;7;7;8;2;21;24;19;4;37;37;16;5;12;68;48;53;77;25;15;5;1;28
46;1;0;39;2;96;1;1;4;45;3;52;0;0;16;51;1;51;59;21;31;22;2;19;11;8;8;25;1;31;46;35;32;7;58;44;62;45;36;43;4;3;37;44;68;74;72;65;86;9;0;16;0;11;8;14;33;1;0;1;1;92;4;17;14;32;47;15;61;6;57;0;1;83;53;0;48;5;27;2;8;7;7;1;13;14;12;34;38;58;0;0;2;69;49;58;56;2;14;0;0;8
22;1;1;36;68;46;1;1;44;4;25;65;0;0;4;11;32;18;77;87;57;7;1;15;13;9;89;3;5;99;61;68;14;1;3;36;61;55;25;66;37;66;69;45;22;21;12;32;44;4;2;56;0;0;0;13;11;0;0;0;0;94;3;24;21;39;33;51;55;18;52;5;4;49;59;33;83;35;73;56;1;2;3;1;4;3;5;91;58;63;0;0;1;79;73;88;86;3;13;0;0;44
6;1;5;35;4;83;31;17;82;1;1;37;7;1;24;6;49;62;38;22;45;38;33;34;22;22;27;31;1;73;13;17;56;34;4;11;6;21;49;3;1;43;38;28;55;61;75;5;51;57;1;14;2;41;5;53;53;25;26;25;23;8;11;16;13;34;3;42;26;3;69;0;5;81;3;3;21;63;1;2;65;64;65;49;52;71;5;1;77;1;7;0;25;6;15;17;74;2;38;11;0;24
42;1;1;51;9;9;11;3;34;42;27;35;3;1;65;8;9;69;32;13;34;64;53;52;42;5;37;52;0;4;13;16;63;7;74;39;46;25;73;26;4;24;25;53;88;91;89;83;63;66;1;18;0;52;49;44;4;13;11;9;7;92;2;18;18;54;67;21;76;3;32;5;2;83;66;24;17;58;2;3;43;43;4;61;52;53;52;35;45;15;0;0;1;72;67;6;67;3;13;15;0;9
48;1;0;49;23;61;2;59;45;44;26;48;0;0;16;47;1;35;59;34;26;18;21;24;13;0;11;29;2;58;78;72;18;53;4;33;36;63;22;44;31;42;44;6;62;59;68;56;51;48;0;15;0;28;23;38;48;8;5;8;9;5;29;34;32;53;46;63;49;36;55;5;2;68;54;35;73;44;73;67;5;6;8;12;14;15;15;44;38;5;0;0;11;93;59;87;95;1;15;0;0;26
4;1;64;35;8;62;13;54;5;6;46;4;64;1;17;51;2;4;45;31;49;2;21;24;24;12;18;26;72;53;32;36;32;53;43;19;56;28;4;64;58;69;7;47;45;46;54;45;52;52;29;35;29;45;5;51;53;34;33;3;29;53;27;33;25;36;42;34;42;33;71;0;1;53;4;16;26;67;41;22;13;12;12;24;25;27;23;68;48;33;26;23;32;3;37;56;4;46;22;24;41;4
12;1;6;24;39;66;4;12;2;29;16;1;7;1;28;16;15;59;88;19;73;3;4;46;2;22;36;36;4;24;33;46;25;31;26;14;39;23;37;48;28;47;49;23;45;41;57;44;61;67;4;4;4;34;44;46;53;29;34;32;34;73;19;25;21;26;19;45;68;22;83;0;28;1;73;11;29;77;16;19;17;16;16;5;5;54;54;59;59;25;1;3;37;15;48;54;41;4;25;6;0;56
42;1;1;34;2;97;5;1;3;35;23;59;2;83;34;49;6;7;58;11;68;36;34;33;28;0;16;26;0;9;36;42;22;15;51;66;32;53;37;32;24;26;29;29;85;85;87;81;53;71;0;4;0;18;14;11;14;3;2;1;2;94;3;5;6;35;4;17;78;2;42;5;1;88;73;4;26;56;5;11;18;17;15;33;39;4;4;35;39;25;0;0;6;9;69;87;82;6;6;5;0;5
25;1;2;66;3;96;6;1;62;57;49;23;2;74;64;75;41;58;33;18;36;63;48;46;42;54;37;52;1;9;9;14;52;26;68;3;55;26;57;23;51;23;24;6;86;86;87;7;52;63;0;9;1;18;26;26;29;5;6;6;6;93;4;26;27;61;66;34;81;4;38;5;1;86;76;8;48;67;7;21;45;45;47;55;65;8;65;4;54;32;0;0;11;83;71;53;82;8;6;18;0;6
6;1;13;39;5;6;1;28;36;61;39;31;15;1;54;72;21;58;3;27;38;52;5;54;42;28;35;49;5;15;22;27;49;24;69;9;24;27;57;59;67;61;62;44;59;59;75;56;56;58;3;19;14;44;51;6;66;7;72;77;78;48;34;32;25;4;45;39;35;43;64;0;7;88;34;14;15;52;4;16;75;73;69;77;75;89;73;46;53;17;7;0;68;41;42;57;53;5;43;14;43;2
6;1;0;4;1;7;41;2;39;49;31;44;2;1;16;37;64;32;54;9;61;19;23;25;2;11;17;3;2;43;31;41;17;8;27;15;52;42;3;9;43;89;92;44;36;38;41;36;12;23;1;4;1;38;6;58;57;19;27;24;21;8;21;27;22;36;35;42;26;27;69;0;1;79;29;54;3;48;4;0;15;14;13;24;24;26;23;6;27;14;14;5;21;55;41;44;69;1;29;1;0;51
34;1;1;61;5;73;91;5;41;39;22;15;0;0;1;87;6;83;15;1;19;1;88;92;37;9;51;67;0;7;7;7;1;12;68;31;69;5;99;1;32;1;1;64;1;1;95;92;15;27;0;3;2;35;42;49;53;37;39;42;41;66;14;19;21;67;74;42;78;7;28;1;2;68;73;2;24;92;3;21;73;77;76;61;79;98;77;26;66;5;0;0;45;27;3;11;8;7;5;1;0;4
6;1;16;64;1;0;15;72;48;62;4;18;17;1;3;69;2;16;24;55;27;27;23;26;38;36;33;23;16;43;59;6;23;68;52;39;38;46;29;63;71;83;77;83;28;33;42;36;47;49;2;97;21;51;56;6;68;1;1;98;1;3;9;94;79;68;71;68;17;1;9;0;14;74;2;24;23;4;26;53;43;43;42;56;53;6;53;77;77;37;1;22;86;36;43;79;64;2;1;42;6;86
42;1;2;53;2;94;21;1;28;33;22;64;4;1;6;58;37;79;66;11;74;61;52;5;47;0;46;44;1;9;19;22;48;9;5;26;57;16;63;14;38;17;16;48;87;87;94;79;3;36;0;2;1;12;15;19;27;7;8;9;12;8;12;2;22;51;55;19;89;4;22;5;1;92;85;0;21;4;2;8;43;41;39;56;53;6;54;56;42;33;0;0;24;81;88;88;89;3;19;21;0;5
12;1;3;28;7;93;6;3;26;26;17;86;5;1;35;24;16;65;79;2;88;35;47;46;23;4;53;7;2;17;16;26;42;22;27;17;52;18;63;41;24;47;46;23;66;69;75;65;54;57;1;1;1;16;12;14;17;7;5;5;5;87;4;6;7;3;3;28;75;5;46;5;8;56;74;6;33;75;1;5;2;2;22;36;4;48;44;6;49;36;0;0;18;16;46;5;35;7;1;4;0;6
6;1;12;7;9;74;39;26;13;34;15;51;14;1;4;49;2;56;37;22;26;55;83;88;36;24;6;47;7;24;19;19;71;27;59;19;69;12;81;76;73;81;82;26;52;59;78;37;47;43;4;29;15;27;32;37;43;48;49;52;55;53;3;2;1;5;27;7;12;25;94;0;15;77;8;51;5;4;8;25;1;1;1;43;46;57;42;25;72;17;19;84;75;28;56;77;66;2;88;3;38;68
12;1;6;43;8;9;11;18;35;48;27;28;7;1;42;77;13;43;31;13;26;41;4;4;18;35;28;48;3;19;15;32;32;26;69;18;32;24;43;63;36;65;66;44;66;67;75;6;49;59;1;17;3;42;42;48;54;32;28;29;3;74;13;16;15;47;47;43;71;2;56;0;1;59;7;22;33;83;18;23;22;24;28;44;46;51;48;49;68;17;0;0;32;25;28;51;53;9;12;3;0;22
34;1;2;51;22;76;28;5;3;39;23;45;3;1;77;72;59;8;44;9;48;75;76;78;49;7;5;63;0;2;15;19;68;19;63;31;54;15;72;19;36;24;22;49;86;85;94;8;4;43;0;5;2;23;25;3;41;18;17;19;23;75;1;18;21;55;59;28;85;4;24;5;1;93;8;19;59;38;2;16;55;54;6;79;7;77;73;33;44;68;0;0;32;59;87;71;74;2;19;42;0;5
39;1;3;68;1;98;6;1;49;46;32;35;5;1;5;64;18;76;45;1;54;46;33;32;19;12;18;32;1;8;19;29;33;13;63;38;41;27;45;15;35;19;18;69;86;89;87;83;62;67;0;7;0;28;36;38;42;5;6;5;5;94;3;33;36;71;74;32;9;5;2;5;1;95;85;0;22;56;3;11;17;15;15;27;27;28;25;31;28;25;0;0;7;87;75;94;89;3;25;18;0;3
45;1;0;45;28;76;6;2;43;48;28;2;2;1;49;81;12;46;28;11;3;47;38;39;33;9;34;37;0;8;13;18;45;11;79;68;29;42;57;31;3;45;41;48;78;79;8;78;81;74;0;16;0;0;0;27;28;0;0;2;2;96;1;13;15;5;59;28;69;4;32;5;1;81;63;7;22;79;12;0;18;16;15;29;29;33;3;16;35;8;0;0;4;48;43;53;36;2;14;0;0;9
33;1;2;45;1;99;3;1;68;64;61;45;0;0;32;58;31;61;51;21;49;36;31;3;4;9;29;33;1;2;21;27;46;4;55;45;51;39;44;42;55;46;47;38;62;67;65;72;63;71;1;14;0;17;37;38;37;3;6;6;5;93;3;12;11;36;46;25;54;6;53;5;2;81;49;3;31;31;27;19;27;26;26;37;44;5;43;69;61;75;0;0;7;46;46;52;41;11;5;0;0;17
39;1;1;45;2;96;3;6;44;45;31;48;3;1;38;48;31;49;51;3;7;38;32;3;26;34;82;39;1;19;28;41;16;41;44;46;43;54;26;44;35;35;4;48;73;73;74;77;64;54;0;11;0;2;4;11;1;0;1;2;1;9;4;18;18;47;57;21;75;6;41;5;2;79;67;11;44;5;8;17;14;14;14;28;25;23;27;31;17;43;0;0;7;85;73;82;83;8;5;1;0;17
42;1;5;33;11;89;8;2;29;43;25;41;6;96;43;72;11;66;36;9;6;43;46;45;39;6;43;38;1;6;1;2;43;6;72;19;45;26;59;41;34;42;43;35;74;77;88;78;57;62;1;8;1;27;29;32;37;4;4;4;4;93;2;8;9;34;48;16;62;3;48;5;4;82;53;7;12;65;3;13;19;18;17;47;41;4;4;26;32;19;0;0;6;84;57;64;76;8;12;8;0;17
6;1;1;56;12;45;1;25;31;58;35;4;3;1;36;63;47;44;36;57;42;35;35;37;39;18;34;32;2;3;26;27;69;26;45;12;1;21;75;38;48;52;48;51;61;56;76;57;43;4;0;16;3;37;48;55;62;76;86;89;93;43;39;32;28;46;49;47;32;36;68;0;2;69;32;5;12;75;23;35;34;38;4;42;42;48;42;45;6;36;2;5;87;32;14;31;42;2;21;7;0;14
6;1;3;78;1;31;34;1;46;57;36;39;5;1;27;53;34;36;54;59;5;25;18;26;22;16;31;23;4;4;1;83;15;75;46;36;27;61;19;36;48;5;46;9;55;53;68;69;57;5;2;37;7;41;5;52;54;1;1;1;98;0;1;1;1;82;57;1;24;1;82;0;2;83;35;26;51;67;2;59;47;48;48;46;53;62;54;72;83;25;7;6;1;46;41;72;73;1;44;11;0;62
39;1;0;39;3;98;2;0;3;32;18;62;0;0;27;43;11;52;56;29;61;28;26;24;34;15;93;1;1;19;29;37;21;42;34;6;44;55;4;4;21;42;43;37;7;73;83;81;48;5;0;4;0;0;0;0;0;0;0;0;0;97;1;12;12;37;4;3;71;3;4;5;1;85;69;15;42;21;28;24;9;9;9;18;18;21;17;33;25;19;0;0;5;9;69;87;87;1;2;2;0;3
